category	ID	term	count	gene	logFC	adj_pval	magma_score
GOBP	GOBP_CHROMATIN_ORGANIZATION	GOBP_CHROMATIN_ORGANIZATION	482	ENSRNOG00000019140/ENSRNOG00000026649/ENSRNOG00000015133/ENSRNOG00000003122/ENSRNOG00000002073/ENSRNOG00000022372/ENSRNOG00000032183/ENSRNOG00000020372/ENSRNOG00000026299/ENSRNOG00000002054/ENSRNOG00000049302/ENSRNOG00000000648/ENSRNOG00000013841/ENSRNOG00000060544/ENSRNOG00000007875/ENSRNOG00000021143/ENSRNOG00000015813/ENSRNOG00000032101/ENSRNOG00000002708/ENSRNOG00000048411/ENSRNOG00000023679/ENSRNOG00000023107/ENSRNOG00000053510/ENSRNOG00000004538/ENSRNOG00000001453/ENSRNOG00000066304/ENSRNOG00000007242/ENSRNOG00000056984/ENSRNOG00000014750/ENSRNOG00000023579/ENSRNOG00000014450/ENSRNOG00000007044/ENSRNOG00000010396/ENSRNOG00000013866/ENSRNOG00000021392/ENSRNOG00000009034/ENSRNOG00000019145/ENSRNOG00000012716/ENSRNOG00000018532/ENSRNOG00000025273/ENSRNOG00000026280/ENSRNOG00000006644/ENSRNOG00000049783/ENSRNOG00000016645/ENSRNOG00000007472/ENSRNOG00000016835/ENSRNOG00000042460/ENSRNOG00000006921/ENSRNOG00000004685/ENSRNOG00000049988/ENSRNOG00000010777/ENSRNOG00000013111/ENSRNOG00000060340/ENSRNOG00000018987/ENSRNOG00000002757/ENSRNOG00000016891/ENSRNOG00000046505/ENSRNOG00000004831/ENSRNOG00000001598/ENSRNOG00000003359/ENSRNOG00000062922/ENSRNOG00000020701/ENSRNOG00000059968/ENSRNOG00000008278/ENSRNOG00000006391/ENSRNOG00000021680/ENSRNOG00000006855/ENSRNOG00000003086/ENSRNOG00000025244/ENSRNOG00000017508/ENSRNOG00000019358/ENSRNOG00000003762/ENSRNOG00000006048/ENSRNOG00000008212/ENSRNOG00000016029/ENSRNOG00000024743/ENSRNOG00000033790/ENSRNOG00000019671/ENSRNOG00000031915/ENSRNOG00000004131/ENSRNOG00000051528/ENSRNOG00000021614/ENSRNOG00000061080/ENSRNOG00000009309/ENSRNOG00000024272/ENSRNOG00000006063/ENSRNOG00000045918/ENSRNOG00000024114/ENSRNOG00000014319/ENSRNOG00000038140/ENSRNOG00000001237/ENSRNOG00000056098/ENSRNOG00000011553/ENSRNOG00000008929/ENSRNOG00000010719/ENSRNOG00000007706/ENSRNOG00000047296/ENSRNOG00000061603/ENSRNOG00000022730/ENSRNOG00000010188/ENSRNOG00000062220/ENSRNOG00000019553/ENSRNOG00000024194/ENSRNOG00000000075/ENSRNOG00000012850/ENSRNOG00000011697/ENSRNOG00000016790/ENSRNOG00000005564/ENSRNOG00000012799/ENSRNOG00000032048/ENSRNOG00000019956/ENSRNOG00000034240/ENSRNOG00000022778/ENSRNOG00000056659/ENSRNOG00000061499/ENSRNOG00000005076/ENSRNOG00000025702/ENSRNOG00000016905/ENSRNOG00000011280/ENSRNOG00000015560/ENSRNOG00000009046/ENSRNOG00000004711/ENSRNOG00000050543/ENSRNOG00000019419/ENSRNOG00000049221/ENSRNOG00000004158/ENSRNOG00000009116/ENSRNOG00000000250/ENSRNOG00000007814/ENSRNOG00000003329/ENSRNOG00000018988/ENSRNOG00000018874/ENSRNOG00000045905/ENSRNOG00000001429/ENSRNOG00000008870/ENSRNOG00000011523/ENSRNOG00000019245/ENSRNOG00000031032/ENSRNOG00000019618/ENSRNOG00000016454/ENSRNOG00000014834/ENSRNOG00000011931/ENSRNOG00000012153/ENSRNOG00000064520/ENSRNOG00000000082/ENSRNOG00000014483/ENSRNOG00000071217/ENSRNOG00000013195/ENSRNOG00000014670/ENSRNOG00000015553/ENSRNOG00000047171/ENSRNOG00000052445/ENSRNOG00000060010/ENSRNOG00000000062/ENSRNOG00000065659/ENSRNOG00000011387/ENSRNOG00000014434/ENSRNOG00000015585/ENSRNOG00000001996/ENSRNOG00000018840/ENSRNOG00000051592	166,930,944,429,899	1,28E+09	0.020389
GOCC	GOCC_MICROTUBULE_ASSOCIATED_COMPLEX	GOCC_MICROTUBULE_ASSOCIATED_COMPLEX	138	ENSRNOG00000046028/ENSRNOG00000006999/ENSRNOG00000001786/ENSRNOG00000004171/ENSRNOG00000009781/ENSRNOG00000007046/ENSRNOG00000051291/ENSRNOG00000004520/ENSRNOG00000001758/ENSRNOG00000019779/ENSRNOG00000024905/ENSRNOG00000027630/ENSRNOG00000052688/ENSRNOG00000005151/ENSRNOG00000013661/ENSRNOG00000032070/ENSRNOG00000020891/ENSRNOG00000012450/ENSRNOG00000059865/ENSRNOG00000013064/ENSRNOG00000017951/ENSRNOG00000052038/ENSRNOG00000060984/ENSRNOG00000015825/ENSRNOG00000058916/ENSRNOG00000012701/ENSRNOG00000031431/ENSRNOG00000028624/ENSRNOG00000048363/ENSRNOG00000013734/ENSRNOG00000021109	163,971,852,558,624	0.00509057	0.021385
GOCC	GOCC_SPERM_PRINCIPAL_PIECE	GOCC_SPERM_PRINCIPAL_PIECE	20	ENSRNOG00000018631/ENSRNOG00000025787/ENSRNOG00000060693/ENSRNOG00000018310/ENSRNOG00000012964/ENSRNOG00000042259/ENSRNOG00000023404/ENSRNOG00000048818/ENSRNOG00000056537	178,921,013,829,018	0.028555218	0.02161
GOBP	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	42	ENSRNOG00000025111/ENSRNOG00000016995/ENSRNOG00000053813/ENSRNOG00000002969/ENSRNOG00000003170/ENSRNOG00000001704/ENSRNOG00000014395/ENSRNOG00000015480/ENSRNOG00000027811/ENSRNOG00000004409/ENSRNOG00000012681/ENSRNOG00000017469/ENSRNOG00000050519/ENSRNOG00000009982/ENSRNOG00000015668/ENSRNOG00000002309/ENSRNOG00000013265/ENSRNOG00000033215/ENSRNOG00000020640/ENSRNOG00000031163/ENSRNOG00000036829	-174,920,275,302,653	0.014910872	0.022682
GOCC	GOCC_OUTER_MEMBRANE	GOCC_OUTER_MEMBRANE	214	ENSRNOG00000046891/ENSRNOG00000070068/ENSRNOG00000007266/ENSRNOG00000015320/ENSRNOG00000019525/ENSRNOG00000043114/ENSRNOG00000046918/ENSRNOG00000017895/ENSRNOG00000051816/ENSRNOG00000014718/ENSRNOG00000009592/ENSRNOG00000000299/ENSRNOG00000012957/ENSRNOG00000058658/ENSRNOG00000026745/ENSRNOG00000011305/ENSRNOG00000042137/ENSRNOG00000019918/ENSRNOG00000018945/ENSRNOG00000017496/ENSRNOG00000013505/ENSRNOG00000015124/ENSRNOG00000018958/ENSRNOG00000055089/ENSRNOG00000000485/ENSRNOG00000056009/ENSRNOG00000007931/ENSRNOG00000008194/ENSRNOG00000010549/ENSRNOG00000002848/ENSRNOG00000028623/ENSRNOG00000022455/ENSRNOG00000019219/ENSRNOG00000016945/ENSRNOG00000013906/ENSRNOG00000052795/ENSRNOG00000019031/ENSRNOG00000027707/ENSRNOG00000052051/ENSRNOG00000046002/ENSRNOG00000046036/ENSRNOG00000004466/ENSRNOG00000007946/ENSRNOG00000014258/ENSRNOG00000016551/ENSRNOG00000011690/ENSRNOG00000015866/ENSRNOG00000019971/ENSRNOG00000005565/ENSRNOG00000003244/ENSRNOG00000006116/ENSRNOG00000057823/ENSRNOG00000058739/ENSRNOG00000015732/ENSRNOG00000014254/ENSRNOG00000014058/ENSRNOG00000007529/ENSRNOG00000014090/ENSRNOG00000063678/ENSRNOG00000015385/ENSRNOG00000001420/ENSRNOG00000037850/ENSRNOG00000010800/ENSRNOG00000007350	-146,529,370,222,625	0.015054463	0.022935
GOBP	GOBP_CENTRIOLE_CENTRIOLE_COHESION	GOBP_CENTRIOLE_CENTRIOLE_COHESION	14	ENSRNOG00000005540/ENSRNOG00000014584/ENSRNOG00000010566/ENSRNOG00000008334/ENSRNOG00000043151/ENSRNOG00000038200/ENSRNOG00000002153/ENSRNOG00000019340/ENSRNOG00000007515	182,752,714,713,381	0.032839047	0.023438
GOBP	GOBP_T_CELL_DIFFERENTIATION	GOBP_T_CELL_DIFFERENTIATION	208	ENSRNOG00000025111/ENSRNOG00000004649/ENSRNOG00000014156/ENSRNOG00000016995/ENSRNOG00000014287/ENSRNOG00000028353/ENSRNOG00000013240/ENSRNOG00000053813/ENSRNOG00000002969/ENSRNOG00000015076/ENSRNOG00000043077/ENSRNOG00000026085/ENSRNOG00000065643/ENSRNOG00000018359/ENSRNOG00000001250/ENSRNOG00000023664/ENSRNOG00000024277/ENSRNOG00000054172/ENSRNOG00000003992/ENSRNOG00000010283/ENSRNOG00000060694/ENSRNOG00000003170/ENSRNOG00000001704/ENSRNOG00000054954/ENSRNOG00000014395/ENSRNOG00000003520/ENSRNOG00000000299/ENSRNOG00000015480/ENSRNOG00000006952/ENSRNOG00000058422/ENSRNOG00000020465/ENSRNOG00000021082/ENSRNOG00000009427/ENSRNOG00000009131/ENSRNOG00000047035/ENSRNOG00000027811/ENSRNOG00000006860/ENSRNOG00000005067/ENSRNOG00000019614/ENSRNOG00000018255/ENSRNOG00000019742/ENSRNOG00000065264/ENSRNOG00000010278/ENSRNOG00000038877/ENSRNOG00000016451/ENSRNOG00000004409/ENSRNOG00000012681/ENSRNOG00000016119/ENSRNOG00000007663/ENSRNOG00000016069/ENSRNOG00000050430/ENSRNOG00000000655/ENSRNOG00000006932/ENSRNOG00000017123/ENSRNOG00000036711/ENSRNOG00000004003/ENSRNOG00000033235/ENSRNOG00000017469/ENSRNOG00000050519/ENSRNOG00000058646/ENSRNOG00000047647/ENSRNOG00000014011/ENSRNOG00000009982/ENSRNOG00000015668/ENSRNOG00000007261/ENSRNOG00000069521/ENSRNOG00000000569/ENSRNOG00000009354/ENSRNOG00000002309/ENSRNOG00000013265/ENSRNOG00000009694/ENSRNOG00000033215/ENSRNOG00000014605/ENSRNOG00000016219/ENSRNOG00000020640/ENSRNOG00000018735/ENSRNOG00000018566/ENSRNOG00000031163/ENSRNOG00000017560/ENSRNOG00000012881/ENSRNOG00000036829	-162,417,200,165,389	0.001556805	0.023702
GOMF	GOMF_MICROTUBULE_MOTOR_ACTIVITY	GOMF_MICROTUBULE_MOTOR_ACTIVITY	59	ENSRNOG00000004171/ENSRNOG00000009781/ENSRNOG00000051291/ENSRNOG00000052688/ENSRNOG00000013661/ENSRNOG00000032070/ENSRNOG00000020891/ENSRNOG00000012450/ENSRNOG00000059865/ENSRNOG00000060984/ENSRNOG00000028624/ENSRNOG00000048363/ENSRNOG00000014080/ENSRNOG00000005451/ENSRNOG00000018929/ENSRNOG00000014844/ENSRNOG00000024523/ENSRNOG00000007515/ENSRNOG00000009700/ENSRNOG00000005037/ENSRNOG00000037211/ENSRNOG00000004951/ENSRNOG00000011453/ENSRNOG00000014000	170,563,812,479,897	0.031381486	0.023818
GOBP	GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	159	ENSRNOG00000003170/ENSRNOG00000015365/ENSRNOG00000008400/ENSRNOG00000016516/ENSRNOG00000006557/ENSRNOG00000009266/ENSRNOG00000010747/ENSRNOG00000055756/ENSRNOG00000019246/ENSRNOG00000012868/ENSRNOG00000000485/ENSRNOG00000008134/ENSRNOG00000047035/ENSRNOG00000005355/ENSRNOG00000043007/ENSRNOG00000049179/ENSRNOG00000019742/ENSRNOG00000017418/ENSRNOG00000020602/ENSRNOG00000014137/ENSRNOG00000011483/ENSRNOG00000052620/ENSRNOG00000007089/ENSRNOG00000012681/ENSRNOG00000039698/ENSRNOG00000008180/ENSRNOG00000014288/ENSRNOG00000050519/ENSRNOG00000016551/ENSRNOG00000018416/ENSRNOG00000033434/ENSRNOG00000005810/ENSRNOG00000020941/ENSRNOG00000015477/ENSRNOG00000020206/ENSRNOG00000006818/ENSRNOG00000007081/ENSRNOG00000001448/ENSRNOG00000019041/ENSRNOG00000002074/ENSRNOG00000033697/ENSRNOG00000067968/ENSRNOG00000000569/ENSRNOG00000046848/ENSRNOG00000023143/ENSRNOG00000015385/ENSRNOG00000001420/ENSRNOG00000025001/ENSRNOG00000019675/ENSRNOG00000056836/ENSRNOG00000011054/ENSRNOG00000007637/ENSRNOG00000014064/ENSRNOG00000011800/ENSRNOG00000054251/ENSRNOG00000015036/ENSRNOG00000014350	-197,898,930,472,057	2,38E+09	0.024171
GOBP	GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	140	ENSRNOG00000019325/ENSRNOG00000005854/ENSRNOG00000007596/ENSRNOG00000007372/ENSRNOG00000020621/ENSRNOG00000058856/ENSRNOG00000021133/ENSRNOG00000021424/ENSRNOG00000002388/ENSRNOG00000060869/ENSRNOG00000021166/ENSRNOG00000018095/ENSRNOG00000006238/ENSRNOG00000016299/ENSRNOG00000003866/ENSRNOG00000005191/ENSRNOG00000018237/ENSRNOG00000037198/ENSRNOG00000008565/ENSRNOG00000000321/ENSRNOG00000017933/ENSRNOG00000014361/ENSRNOG00000016360/ENSRNOG00000010626/ENSRNOG00000007574/ENSRNOG00000047907/ENSRNOG00000006384/ENSRNOG00000014504/ENSRNOG00000060694/ENSRNOG00000023463/ENSRNOG00000022540/ENSRNOG00000010906/ENSRNOG00000033426/ENSRNOG00000048222/ENSRNOG00000019812/ENSRNOG00000042137/ENSRNOG00000069579/ENSRNOG00000001369/ENSRNOG00000010892/ENSRNOG00000020230/ENSRNOG00000019333/ENSRNOG00000047035/ENSRNOG00000005871/ENSRNOG00000049517/ENSRNOG00000039852/ENSRNOG00000010278/ENSRNOG00000012812/ENSRNOG00000052025/ENSRNOG00000006967/ENSRNOG00000013172/ENSRNOG00000030124/ENSRNOG00000015182/ENSRNOG00000000437/ENSRNOG00000000655/ENSRNOG00000018233/ENSRNOG00000007864/ENSRNOG00000009822/ENSRNOG00000031138/ENSRNOG00000017414/ENSRNOG00000033697/ENSRNOG00000020716/ENSRNOG00000014294/ENSRNOG00000031312/ENSRNOG00000039848/ENSRNOG00000013578/ENSRNOG00000010522/ENSRNOG00000019675/ENSRNOG00000018735/ENSRNOG00000012017/ENSRNOG00000023334/ENSRNOG00000056836/ENSRNOG00000011054/ENSRNOG00000015588	-182,647,713,939,396	0.000463294	0.024917
GOBP	GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	211	ENSRNOG00000026171/ENSRNOG00000039024/ENSRNOG00000002353/ENSRNOG00000001786/ENSRNOG00000018815/ENSRNOG00000020272/ENSRNOG00000057867/ENSRNOG00000003003/ENSRNOG00000001758/ENSRNOG00000014584/ENSRNOG00000000942/ENSRNOG00000038720/ENSRNOG00000005151/ENSRNOG00000017132/ENSRNOG00000014059/ENSRNOG00000006174/ENSRNOG00000022343/ENSRNOG00000007286/ENSRNOG00000008334/ENSRNOG00000016545/ENSRNOG00000003075/ENSRNOG00000004181/ENSRNOG00000020891/ENSRNOG00000006139/ENSRNOG00000032441/ENSRNOG00000004909/ENSRNOG00000017035/ENSRNOG00000018674/ENSRNOG00000010999/ENSRNOG00000020701/ENSRNOG00000018876/ENSRNOG00000021602/ENSRNOG00000002075/ENSRNOG00000002180/ENSRNOG00000012149/ENSRNOG00000033790/ENSRNOG00000009336/ENSRNOG00000015101/ENSRNOG00000045568/ENSRNOG00000002153/ENSRNOG00000016812/ENSRNOG00000007706/ENSRNOG00000004048/ENSRNOG00000003889	144,226,117,282,899	0.032703499	0.025527
GOBP	GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS	59	ENSRNOG00000015308/ENSRNOG00000009683/ENSRNOG00000020573/ENSRNOG00000014218/ENSRNOG00000002516/ENSRNOG00000019390/ENSRNOG00000004107/ENSRNOG00000058841/ENSRNOG00000015206/ENSRNOG00000005276/ENSRNOG00000016967/ENSRNOG00000008400/ENSRNOG00000019425/ENSRNOG00000019891/ENSRNOG00000037137/ENSRNOG00000007034/ENSRNOG00000013023/ENSRNOG00000013358/ENSRNOG00000013286/ENSRNOG00000014230/ENSRNOG00000025254/ENSRNOG00000019666/ENSRNOG00000018289/ENSRNOG00000026260/ENSRNOG00000023529/ENSRNOG00000008373/ENSRNOG00000004252/ENSRNOG00000039848	-167,524,947,804,215	0.014910872	0.026642
GOCC	GOCC_CATION_CHANNEL_COMPLEX	GOCC_CATION_CHANNEL_COMPLEX	192	ENSRNOG00000012727/ENSRNOG00000055382/ENSRNOG00000000368/ENSRNOG00000060693/ENSRNOG00000029012/ENSRNOG00000063400/ENSRNOG00000039544/ENSRNOG00000006645/ENSRNOG00000013147/ENSRNOG00000027400/ENSRNOG00000042536/ENSRNOG00000017060/ENSRNOG00000057848/ENSRNOG00000010348/ENSRNOG00000045816/ENSRNOG00000056697/ENSRNOG00000006639/ENSRNOG00000006957/ENSRNOG00000021056/ENSRNOG00000011133/ENSRNOG00000002146/ENSRNOG00000011168/ENSRNOG00000014686/ENSRNOG00000016070/ENSRNOG00000054314/ENSRNOG00000063175/ENSRNOG00000018378/ENSRNOG00000008992/ENSRNOG00000005985/ENSRNOG00000031287/ENSRNOG00000004560/ENSRNOG00000002863/ENSRNOG00000007090/ENSRNOG00000021130/ENSRNOG00000020557/ENSRNOG00000060528/ENSRNOG00000047143/ENSRNOG00000030910/ENSRNOG00000010771/ENSRNOG00000033531/ENSRNOG00000007682/ENSRNOG00000048818/ENSRNOG00000054902/ENSRNOG00000027233/ENSRNOG00000003288/ENSRNOG00000006617/ENSRNOG00000008766/ENSRNOG00000056537/ENSRNOG00000029811/ENSRNOG00000015264/ENSRNOG00000012767/ENSRNOG00000002595/ENSRNOG00000059005/ENSRNOG00000049076/ENSRNOG00000005007/ENSRNOG00000004535/ENSRNOG00000009450/ENSRNOG00000005723/ENSRNOG00000016877/ENSRNOG00000021140/ENSRNOG00000045920/ENSRNOG00000052310/ENSRNOG00000005309/ENSRNOG00000067416/ENSRNOG00000062002/ENSRNOG00000023064/ENSRNOG00000008167/ENSRNOG00000020310/ENSRNOG00000055401	157,452,015,011,304	0.003050587	0.027428
GOMF	GOMF_MHC_PROTEIN_COMPLEX_BINDING	GOMF_MHC_PROTEIN_COMPLEX_BINDING	15	ENSRNOG00000059714/ENSRNOG00000054954/ENSRNOG00000058422/ENSRNOG00000066773/ENSRNOG00000017123/ENSRNOG00000049491/ENSRNOG00000033215/ENSRNOG00000018735	-189,801,605,900,848	0.025186404	0.028017
GOBP	GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	74	ENSRNOG00000019891/ENSRNOG00000019812/ENSRNOG00000055226/ENSRNOG00000037137/ENSRNOG00000055756/ENSRNOG00000000485/ENSRNOG00000003151/ENSRNOG00000016460/ENSRNOG00000052620/ENSRNOG00000013358/ENSRNOG00000013172/ENSRNOG00000019666/ENSRNOG00000046452/ENSRNOG00000007946/ENSRNOG00000018289/ENSRNOG00000018796/ENSRNOG00000016551/ENSRNOG00000029941/ENSRNOG00000001548/ENSRNOG00000055579/ENSRNOG00000059799/ENSRNOG00000008090/ENSRNOG00000028493/ENSRNOG00000005413/ENSRNOG00000012576/ENSRNOG00000056836	-179,696,158,341,673	0.003939811	0.028252
GOBP	GOBP_RESPONSE_TO_EXTRACELLULAR_STIMULUS	GOBP_RESPONSE_TO_EXTRACELLULAR_STIMULUS	388	ENSRNOG00000048617/ENSRNOG00000001260/ENSRNOG00000016967/ENSRNOG00000020513/ENSRNOG00000048315/ENSRNOG00000014338/ENSRNOG00000029528/ENSRNOG00000019425/ENSRNOG00000003880/ENSRNOG00000014079/ENSRNOG00000004400/ENSRNOG00000025164/ENSRNOG00000019812/ENSRNOG00000002763/ENSRNOG00000000164/ENSRNOG00000000299/ENSRNOG00000012957/ENSRNOG00000028629/ENSRNOG00000010747/ENSRNOG00000014666/ENSRNOG00000004172/ENSRNOG00000001416/ENSRNOG00000020918/ENSRNOG00000015262/ENSRNOG00000043451/ENSRNOG00000020552/ENSRNOG00000009090/ENSRNOG00000011150/ENSRNOG00000000925/ENSRNOG00000015852/ENSRNOG00000007728/ENSRNOG00000017905/ENSRNOG00000018958/ENSRNOG00000009826/ENSRNOG00000046449/ENSRNOG00000005614/ENSRNOG00000008174/ENSRNOG00000009131/ENSRNOG00000043094/ENSRNOG00000000917/ENSRNOG00000052113/ENSRNOG00000027030/ENSRNOG00000006305/ENSRNOG00000013014/ENSRNOG00000017601/ENSRNOG00000010549/ENSRNOG00000046021/ENSRNOG00000009495/ENSRNOG00000052025/ENSRNOG00000007214/ENSRNOG00000008180/ENSRNOG00000013954/ENSRNOG00000016750/ENSRNOG00000016592/ENSRNOG00000017801/ENSRNOG00000018740/ENSRNOG00000007284/ENSRNOG00000003745/ENSRNOG00000000655/ENSRNOG00000017673/ENSRNOG00000028956/ENSRNOG00000033316/ENSRNOG00000000853/ENSRNOG00000018233/ENSRNOG00000001442/ENSRNOG00000014385/ENSRNOG00000002265/ENSRNOG00000014256/ENSRNOG00000001548/ENSRNOG00000062101/ENSRNOG00000025239/ENSRNOG00000017854/ENSRNOG00000017417/ENSRNOG00000000034/ENSRNOG00000001092/ENSRNOG00000001189/ENSRNOG00000004972/ENSRNOG00000009850/ENSRNOG00000009040/ENSRNOG00000020480/ENSRNOG00000002440/ENSRNOG00000033261/ENSRNOG00000053384/ENSRNOG00000002911/ENSRNOG00000014254/ENSRNOG00000000503/ENSRNOG00000005479/ENSRNOG00000007332/ENSRNOG00000008336/ENSRNOG00000020716/ENSRNOG00000057855/ENSRNOG00000014008/ENSRNOG00000003807/ENSRNOG00000018454/ENSRNOG00000003622/ENSRNOG00000013265/ENSRNOG00000003897/ENSRNOG00000014333/ENSRNOG00000048812/ENSRNOG00000017783/ENSRNOG00000010643/ENSRNOG00000016957/ENSRNOG00000055049/ENSRNOG00000060237/ENSRNOG00000016827/ENSRNOG00000018693/ENSRNOG00000058388/ENSRNOG00000009845/ENSRNOG00000049560/ENSRNOG00000012772/ENSRNOG00000009565	-148,534,311,082,361	0.003898093	0.028413
HPO	HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_CORNEA	HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_CORNEA	287	ENSRNOG00000013969/ENSRNOG00000030212/ENSRNOG00000004342/ENSRNOG00000010572/ENSRNOG00000001622/ENSRNOG00000003013/ENSRNOG00000003955/ENSRNOG00000060544/ENSRNOG00000010453/ENSRNOG00000008678/ENSRNOG00000023679/ENSRNOG00000059715/ENSRNOG00000001453/ENSRNOG00000046566/ENSRNOG00000010348/ENSRNOG00000029667/ENSRNOG00000004542/ENSRNOG00000006957/ENSRNOG00000028417/ENSRNOG00000016545/ENSRNOG00000038868/ENSRNOG00000015189/ENSRNOG00000056553/ENSRNOG00000014041/ENSRNOG00000007472/ENSRNOG00000027596/ENSRNOG00000051498/ENSRNOG00000001689/ENSRNOG00000015488/ENSRNOG00000013729/ENSRNOG00000005985/ENSRNOG00000024445/ENSRNOG00000020470/ENSRNOG00000006864/ENSRNOG00000020701/ENSRNOG00000010330/ENSRNOG00000053599/ENSRNOG00000025141/ENSRNOG00000070542/ENSRNOG00000012920/ENSRNOG00000013933/ENSRNOG00000017105/ENSRNOG00000009881/ENSRNOG00000042477/ENSRNOG00000008533/ENSRNOG00000056458/ENSRNOG00000001474/ENSRNOG00000029456/ENSRNOG00000021614/ENSRNOG00000042220/ENSRNOG00000045918/ENSRNOG00000015101/ENSRNOG00000008688/ENSRNOG00000028097/ENSRNOG00000009799/ENSRNOG00000011553/ENSRNOG00000026672/ENSRNOG00000014576/ENSRNOG00000047296/ENSRNOG00000003346/ENSRNOG00000006661/ENSRNOG00000008996/ENSRNOG00000012568/ENSRNOG00000053234/ENSRNOG00000027249/ENSRNOG00000004574/ENSRNOG00000005076/ENSRNOG00000008807/ENSRNOG00000052840/ENSRNOG00000038784/ENSRNOG00000007404/ENSRNOG00000066548/ENSRNOG00000021234/ENSRNOG00000023148/ENSRNOG00000049221/ENSRNOG00000047191/ENSRNOG00000061085/ENSRNOG00000019020/ENSRNOG00000019737/ENSRNOG00000011144/ENSRNOG00000004925/ENSRNOG00000005228/ENSRNOG00000007644/ENSRNOG00000025629/ENSRNOG00000014665/ENSRNOG00000015553/ENSRNOG00000059997/ENSRNOG00000031136/ENSRNOG00000020249/ENSRNOG00000048699/ENSRNOG00000004269/ENSRNOG00000021209/ENSRNOG00000009585/ENSRNOG00000017940	142,693,573,033,693	0.049705782	0.029158
GOBP	GOBP_SPERM_MOTILITY	GOBP_SPERM_MOTILITY	78	ENSRNOG00000006114/ENSRNOG00000011440/ENSRNOG00000018631/ENSRNOG00000058275/ENSRNOG00000057867/ENSRNOG00000056996/ENSRNOG00000025787/ENSRNOG00000018310/ENSRNOG00000054475/ENSRNOG00000059348/ENSRNOG00000011967/ENSRNOG00000001808/ENSRNOG00000026217/ENSRNOG00000020891/ENSRNOG00000009032/ENSRNOG00000048506/ENSRNOG00000026964/ENSRNOG00000008492/ENSRNOG00000034089/ENSRNOG00000012964/ENSRNOG00000025860/ENSRNOG00000042259/ENSRNOG00000050658/ENSRNOG00000008596/ENSRNOG00000010141/ENSRNOG00000020875/ENSRNOG00000048363/ENSRNOG00000013734/ENSRNOG00000023404/ENSRNOG00000048818/ENSRNOG00000042781/ENSRNOG00000039315/ENSRNOG00000047258/ENSRNOG00000054900/ENSRNOG00000005233/ENSRNOG00000009372/ENSRNOG00000005451/ENSRNOG00000059401/ENSRNOG00000049596/ENSRNOG00000025473/ENSRNOG00000025539/ENSRNOG00000032378/ENSRNOG00000019020/ENSRNOG00000009061/ENSRNOG00000023064/ENSRNOG00000032311	251,168,256,750,034	7,88E+05	0.029672
GOBP	GOBP_REGULATION_OF_CELL_KILLING	GOBP_REGULATION_OF_CELL_KILLING	66	ENSRNOG00000058422/ENSRNOG00000020465/ENSRNOG00000047035/ENSRNOG00000033772/ENSRNOG00000016451/ENSRNOG00000017699/ENSRNOG00000012681/ENSRNOG00000019202/ENSRNOG00000018509/ENSRNOG00000050430/ENSRNOG00000000655/ENSRNOG00000017123/ENSRNOG00000002418/ENSRNOG00000046452/ENSRNOG00000007946/ENSRNOG00000020679/ENSRNOG00000009468/ENSRNOG00000061739/ENSRNOG00000019728/ENSRNOG00000019629/ENSRNOG00000020845/ENSRNOG00000033215/ENSRNOG00000031443/ENSRNOG00000030715/ENSRNOG00000036829/ENSRNOG00000054251	-197,080,364,932,642	0.000552404	0.030318
